AssetHostname,AssetIP,AssetOS,vuln_total,critical,high,medium,low,max_cvss,last_scan
Onbekend,10.101.82.80,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
Onbekend,10.101.84.80,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
Onbekend,10.101.86.80,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
Onbekend,10.101.90.80,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
Onbekend,10.101.92.80,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
Onbekend,10.101.94.80,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ECPRSVV11APP5,10.56.3.20,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
EC-Relay-1.ram.nl,89.221.177.184,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
EC-Relay-3.ram.nl,89.221.183.226,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
eg100appram001,192.168.59.5,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
eg100appram002,192.168.59.6,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
equipeapi01.localdomain,10.56.4.37,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ETEC,172.16.160.140,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
eve-ng.ram.nl,10.255.222.193,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
FSB-PRD-QA01,10.19.1.100,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
FTPWP002-101008,10.101.8.80,,1,1,0,0,0,9.8000000000000007105427358,2026-04-09 08:43:52.0624830
ggz-nhn-step,10.145.148.6,,1,1,0,0,0,9.8000000000000007105427358,2026-04-09 08:43:52.0624830
GK-SQLBCK,192.168.234.12,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
i-pdc-wifi-01,172.25.106.10,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
i-pdc-wifi-02,172.25.106.11,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ipstation,192.168.47.33,,1,1,0,0,0,9.0999999999999996447286321,2026-04-09 08:43:52.0624830
itsappram001,192.168.70.20,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
iBMC,192.168.234.154,,1,1,0,0,0,9.0999999999999996447286321,2026-04-09 08:43:52.0624830
idrac-gemba-sch-a-db2,172.20.200.141,,1,1,0,0,0,9.0999999999999996447286321,2026-04-09 08:43:52.0624830
idrac-gem-sch-p-uitwijk-db1,172.20.200.13,,1,1,0,0,0,9.0999999999999996447286321,2026-04-09 08:43:52.0624830
Dashboard,89.221.177.179,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
DBGKSVDC3.db.ecumulus.nl,10.40.42.10,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ATS-M05,192.168.242.168,,1,1,0,0,0,9.0999999999999996447286321,2026-04-09 08:43:52.0624830
AGUMAR1,192.168.109.11,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
BH_AV1,89.221.186.107,,1,1,0,0,0,9.0999999999999996447286321,2026-04-09 08:43:52.0624830
BH_BCK-MGMT01,89.221.186.94,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
cccwp001-101000.internal.cloudapp.net,10.101.0.13,,1,1,0,0,0,9.9000000000000003552713679,2026-04-09 08:43:52.0624830
cccwp002-101000.internal.cloudapp.net,10.101.0.14,,1,1,0,0,0,9.9000000000000003552713679,2026-04-09 08:43:52.0624830
cccwp003-101000.internal.cloudapp.net,10.101.0.15,,1,1,0,0,0,9.9000000000000003552713679,2026-04-09 08:43:52.0624830
cccwp004-101000.internal.cloudapp.net,10.101.0.10,,1,1,0,0,0,9.9000000000000003552713679,2026-04-09 08:43:52.0624830
cccwp005-101000.internal.cloudapp.net,10.101.0.11,,1,1,0,0,0,9.9000000000000003552713679,2026-04-09 08:43:52.0624830
cccwp006-101000.internal.cloudapp.net,10.101.0.12,,1,1,0,0,0,9.9000000000000003552713679,2026-04-09 08:43:52.0624830
Computic-ERA,89.221.183.237,,1,1,0,0,0,9.0999999999999996447286321,2026-04-09 08:43:52.0624830
BH_SU1,89.221.186.74,,1,1,0,0,0,9.9000000000000003552713679,2026-04-09 08:43:52.0624830
BHWN_SQL13,89.221.186.121,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
CTES-A12-DEV,192.168.70.37,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
CTES-A12-MTM,192.168.37.30,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
CTES-A2-H1,192.168.73.2,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
CTES-A4-MTM,192.168.4.30,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ECGKSVCSS1,10.242.0.12,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ECGKSVSCD1,10.242.10.42,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ECGKSVSTS1,10.242.0.40,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ECGKSVSTS2,10.242.0.42,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ecotsvfed01,10.240.200.14,,1,1,0,0,0,10.0000000000000000000000000,2026-04-09 08:43:52.0624830
ecprcnsg1.ecumulus.nl,10.240.55.40,,1,1,0,0,0,9.8000000000000007105427358,2026-04-09 08:43:52.0624830
ecprcnsg2.ecumulus.nl,10.240.55.41,,1,1,0,0,0,9.8000000000000007105427358,2026-04-09 08:43:52.0624830
ecotsvsql02,10.240.202.13,,124,0,124,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ECPRSVE05APP51,10.56.4.53,,124,0,124,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ecprmlctx06,10.240.7.6,,76,0,72,4,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx07,10.240.7.7,,76,0,72,4,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprsvbhr02,10.240.2.24,,66,0,60,6,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx08,10.240.7.8,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx10,10.240.7.10,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx11,10.240.7.11,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx18,10.240.7.18,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx19,10.240.7.19,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx20,10.240.7.20,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx05,10.240.7.5,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx01,10.240.7.1,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx02,10.240.7.2,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx03,10.240.7.3,,57,0,54,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprsvbhr05,10.240.2.91,,44,0,40,4,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx04,10.240.7.4,,38,0,36,2,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx16,10.240.7.16,,38,0,36,2,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx17,10.240.7.17,,38,0,36,2,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx13,10.240.7.13,,38,0,36,2,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx14,10.240.7.14,,38,0,36,2,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx09,10.240.7.9,,38,0,36,2,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
bhcn-sql15,89.221.186.124,,34,0,34,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
bhcn-sql16,89.221.186.125,,34,0,34,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam01,192.168.234.53,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam02,192.168.234.52,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam03,192.168.234.51,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam04,192.168.234.50,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam05,192.168.234.54,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam06,192.168.234.55,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam07,192.168.234.56,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam08,192.168.234.57,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
veeam09,192.168.234.58,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam10,192.168.234.59,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
veeam-dc1,192.168.234.5,,33,0,33,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ecprsvbhr06,10.240.2.92,,33,0,30,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprsvbhr04,10.240.2.81,,33,0,30,3,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
DSPWP013-101012,10.101.12.29,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP011-101038,10.101.38.18,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP006-101032,10.101.32.23,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP006-101058,10.101.58.19,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP007-101050,10.101.50.16,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP007-101058,10.101.58.17,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP007-101084,10.101.84.15,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP007-101224,10.101.224.23,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP001-101058,10.101.58.13,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP001-101066,10.101.66.10,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP001-101094,10.101.94.13,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP002-101070,10.101.70.13,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP001-101008,10.101.8.10,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DSPWP001-101020,10.101.20.6,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
s11-vm-lpu-wp01,10.16.132.24,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
XASWP006-101042,10.101.42.11,,22,0,22,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
MIGRATIE-SRV04,10.16.116.24,,19,0,18,0,1,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctx01,10.240.2.158,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctx02,10.240.3.159,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctx03,10.240.3.196,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctx04,10.240.3.74,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctx07,10.240.2.177,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctx08,10.240.3.97,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctxa01,10.240.2.151,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec40ctxt01,10.240.2.132,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx15,10.240.7.15,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctx12,10.240.7.12,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctxt01,10.240.7.42,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctxa01,10.240.7.41,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx01,10.240.3.72,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx02,10.240.2.232,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx03,10.240.2.172,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx04,10.240.2.191,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx05,10.240.2.204,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx06,10.240.3.176,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx07,10.240.3.124,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx08,10.240.2.175,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx09,10.240.2.163,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctx10,10.240.2.238,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctxa01,10.240.2.195,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprcectx01,10.240.3.158,,19,0,18,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprg17ctx50,10.240.32.35,,16,0,15,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprg17ctx51,10.240.32.155,,16,0,15,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprg17ctx52,10.240.32.11,,16,0,15,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprg17ctx53,10.240.32.36,,16,0,15,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ECPRSVA07APP8,10.1.9.30,,15,0,14,0,1,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctxt01,10.240.6.32,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprp07ctx01,10.240.4.33,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprp07ctx02,10.240.4.34,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprp07ctxa01,10.240.4.35,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx01,10.240.3.231,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx02,10.240.3.232,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx03,10.240.3.233,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx04,10.240.3.234,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx05,10.240.3.235,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx06,10.240.3.236,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx07,10.240.3.237,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctx08,10.240.3.238,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctxa01,10.240.3.242,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprt09ctx01,10.240.5.65,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprt09ctx02,10.240.5.69,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprw04ctx02,10.240.20.71,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprw04ctx03,10.240.20.36,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprw04ctxa01,10.240.20.42,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
FTP-Mobiel,10.1.14.6,,12,0,12,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ec42ctxt01,10.240.2.170,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecpre05ctxr01,10.240.2.155,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecpre05ctxr03,10.240.2.154,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmhctxb01,10.240.3.252,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprg17ctxb01,10.240.32.134,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprmlctxb01,10.240.7.43,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprr01ctxt01,10.240.3.241,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs11ctx01,10.240.6.99,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs11ctx02,10.240.6.100,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs11ctxt01,10.240.6.128,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx01,10.240.6.36,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx02,10.240.6.37,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx03,10.240.6.39,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx04,10.240.6.40,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx05,10.240.6.41,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx06,10.240.6.42,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx07,10.240.6.43,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx08,10.240.6.44,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx09,10.240.6.45,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx10,10.240.6.46,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx11,10.240.6.47,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx12,10.240.6.48,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx13,10.240.6.49,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx14,10.240.6.50,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx15,10.240.6.51,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx16,10.240.6.52,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx17,10.240.6.53,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx18,10.240.6.54,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx19,10.240.6.55,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx20,10.240.6.56,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx21,10.240.6.57,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx22,10.240.6.58,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx23,10.240.6.59,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx24,10.240.6.60,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx25,10.240.6.61,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx26,10.240.6.62,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx27,10.240.6.63,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx28,10.240.6.34,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx29,10.240.6.38,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx30,10.240.6.35,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx31,10.240.6.64,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx32,10.240.6.65,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx33,10.240.6.66,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx34,10.240.6.67,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx35,10.240.6.68,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx36,10.240.6.70,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx37,10.240.6.71,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx38,10.240.6.72,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx39,10.240.6.73,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx40,10.240.6.74,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx41,10.240.6.75,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx42,10.240.6.76,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctx43,10.240.6.77,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprs12ctxa01,10.240.6.69,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec42ctx01,10.240.4.77,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec42ctx02,10.240.4.82,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec42ctx03,10.240.4.86,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ec42ctxa01,10.240.4.84,,13,0,12,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
pdwh01,10.145.146.33,,82,0,12,64,6,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
pma01,10.145.145.131,,15,0,11,4,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
tdwh01,10.145.146.34,,15,0,11,4,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
tma01,10.145.145.132,,15,0,11,4,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
SQLWP001-101066,10.101.66.60,,10,0,10,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
SQLWP005-101012,10.101.12.64,,10,0,10,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
SQLWP001-101092,10.101.92.60,,10,0,10,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
DBPRSVSQL54,10.40.41.214,,10,0,10,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
h16-vm-app-wp06.internal.stichtinghumanitas.nl,10.94.45.132,,10,0,10,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
ecprsvbhr03,10.240.2.27,,11,0,10,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprsvbhr01,10.240.2.23,,11,0,10,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ecprw04ctx01,10.240.20.66,,10,0,9,1,0,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
ECPRSVH10APP9,10.16.114.31,,9,0,9,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
g09-vm-mig-wp02,10.145.145.71,,9,0,9,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Palga_STST1,10.162.255.75,Microsoft Windows Server 2016 Standard Edition 1607,10,0,9,0,1,8.4000000000000003552713679,2026-04-09 18:44:34.4509560
t10-vm-app-wp01,10.94.25.4,Microsoft Windows Server 2022 21H2,10,0,9,0,1,8.8000000000000007105427358,2026-04-09 18:44:34.4509560
UXPRSVE01UEM1,10.16.132.30,,9,0,9,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
z06-vm-sql-wp01.internal.hetzand.nl,10.94.32.164,,9,0,9,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
z98-vm-mig-wp01,10.16.116.21,,9,0,9,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
syn-app-wp01.internal.syndion.nl,10.56.17.41,Microsoft Windows Server 2019 Datacenter Edition 1809,9,0,8,0,1,8.4000000000000003552713679,2026-04-09 18:44:34.4509560
veeam-dc2,192.168.234.6,,8,0,8,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeam-GIP01,10.40.41.11,,8,0,8,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Veeamm365-nats,192.168.234.79,,8,0,8,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
Palga_CRS19,10.162.255.71,,8,0,8,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
MIGRATIE-SRV07,10.16.116.27,,8,0,8,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
JRB-SQL-WP01,10.59.2.60,Microsoft Windows Server 2019 Datacenter Edition 1809,9,0,8,0,1,8.4000000000000003552713679,2026-04-09 18:44:34.4509560
MIGRATIE-SRV02,10.16.116.22,,8,0,8,0,0,8.8000000000000007105427358,2026-04-09 08:43:52.0624830
